Entity,label,description,identifier,inScheme,prefix,vocabulary
http://purl.obolibrary.org/obo/CHEBI_27027,micronutrient,Any nutrient required in small quantities by organisms throughout their life in order to orchestrate a range of physiological functions.,CHEBI_27027,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27325,xanthophyll,A subclass of carotenoids consisting of the oxygenated carotenes.,CHEBI_27325,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27363,zinc atom,[no definition],CHEBI_27363,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27560,boron atom,[no definition],CHEBI_27560,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27568,selenium atom,[no definition],CHEBI_27568,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27573,silicon atom,[no definition],CHEBI_27573,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27594,carbon atom,[no definition],CHEBI_27594,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27638,cobalt atom,A cobalt group element atom that has atomic number 27.,CHEBI_27638,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_27888,chlorophyll b,[no definition],CHEBI_27888,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28017,starch,The most important reserve polysaccharide found in plants. It is a glucan consisting of amylose and amylopectin.,CHEBI_28017,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28073,chromium atom,A chromium group element atom that has atomic number 24.,CHEBI_28073,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28112,nickel atom,Chemical element [nickel group element atom] with atomic number 28.,CHEBI_28112,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28659,phosphorus atom,[no definition],CHEBI_28659,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28685,molybdenum atom,[no definition],CHEBI_28685,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28694,copper atom,[no definition],CHEBI_28694,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28966,chlorophyll,"A family of magnesium porphyrins, defined by the presence of a fifth ring beyond the four pyrrole-like rings. The rings can have various side chains which usually include a long phytol chain.",CHEBI_28966,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_28984,aluminium atom,[no definition],CHEBI_28984,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_30778,gallic acid,"A trihydroxybenzoic acid in which the hydroxy groups are at positions 3, 4, and 5.",CHEBI_30778,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_33284,nutrient,A nutrient is a food component that an organism uses to survive and grow.,CHEBI_33284,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_33292,fuel,An energy-rich substance that can be transformed with release of usable energy.,CHEBI_33292,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_33815,oxygen-18 atom,The stable isotope of oxygen with relative atomic mass 17.999160 and 0.205 atom percent natural abundance.,CHEBI_33815,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_33853,phenol,Organic aromatic compounds having one or more hydroxy groups attached to a benzene or other arene ring.,CHEBI_33853,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_33937,macronutrient,Any nutrient required in large quantities by organisms throughout their life in order to orchestrate a range of physiological functions.,CHEBI_33937,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_35381,monosaccharide,"Parent monosaccharides are polyhydroxy aldehydes H[CH[OH]]nC[=O]H or polyhydroxy ketones H‒[CHOH]n‒C[=O][CHOH]m‒H with three or more carbon atoms. The generic term 'monosaccharide' [as opposed to oligosaccharide or polysaccharide] denotes a single unit, without glycosidic connection to other such units. It includes aldoses, dialdoses, aldoketoses, ketoses and diketoses, as well as deoxy sugars, provided that the parent compound has a [potential] carbonyl group.",CHEBI_35381,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_36080,protein,A biological macromolecule minimally consisting of one polypeptide chain synthesized at the ribosome.,CHEBI_36080,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_36233,disaccharide,A compound in which two monosaccharides are joined by a glycosidic bond.,CHEBI_36233,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_36928,carbon-13 atom,[no definition],CHEBI_36928,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_36934,nitrogen-15 atom,The stable isotope of nitrogen with relative atomic mass 15.000109. The least abundant [0.368 atom percent] isotope of naturally occurring nitrogen.,CHEBI_36934,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_47778,glyceride,"Any ester resulting from the condensation of one or more of the hydroxy groups of glycerol [propane-1,2,3-triol] with fatty acids.",CHEBI_47778,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_61266,hemicellulose,"Hemicelluloses are polysaccharides in plant cell walls that have β-[1→4]-linked backbones with an equatorial configuration. Hemicelluloses include xyloglucans, xylans, mannans and glucomannans, and β-[1→3,1→4]-glucans.",CHEBI_61266,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_62967,amorphous cellulose,A [1→4]-β-D-glucan [cellulose] in amorphous form with a structure consisting of several hundred to over ten thousand D-glucose residues joined by β[1→4] glycosidic linkages.,CHEBI_62967,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHEBI_6457,lignin,"A polyphenylpropanoid derived from three monolignol monomers: trans-p-coumaryl alcohol, coniferol and trans-sinapyl alcohol. There is extensive cross-linking and no defined primary structure.",CHEBI_6457,http://purl.obolibrary.org/obo/,obo,Chemical Entities of Biological Interest
http://purl.obolibrary.org/obo/CHMO_0000506,isotope ratio mass spectrometry,Mass spectrometry where the relative abundance of isotopes in a sample is determined.,CHMO_0000506,http://purl.obolibrary.org/obo/,obo,Chemical Methods Ontology
http://purl.obolibrary.org/obo/CHMO_0000514,stable isotope ratio mass spectrometry,Mass spectrometry where the relative abundance of non-radioactive isotopes in a sample is determined.,CHMO_0000514,http://purl.obolibrary.org/obo/,obo,Chemical Methods Ontology
http://purl.obolibrary.org/obo/CHMO_0001549,sample drying,The process of removing a solvent from a substance.,CHMO_0001549,http://purl.obolibrary.org/obo/,obo,Chemical Methods Ontology
http://purl.obolibrary.org/obo/CL_0000000,cell,A material entity of anatomical origin [part of or deriving from an organism] that has as its parts a maximally connected cell compartment surrounded by a plasma membrane.,CL_0000000,http://purl.obolibrary.org/obo/,obo,Cell Ontology
http://purl.obolibrary.org/obo/CL_0002371,somatic cell,A cell of an organism that does not pass on its genetic material to the organism's offspring (i.e. a non-germ line cell).,CL_0002371,http://purl.obolibrary.org/obo/,obo,Cell Ontology
http://purl.obolibrary.org/obo/CO_321_0000015,growth habit,A qualitative description of the growth habit of the plant whether erect/semi-erect/prostrate/spreading/semi-spreading.,CO_321_0000015,http://purl.obolibrary.org/obo/,obo,Wheat Trait Ontology
http://purl.obolibrary.org/obo/ECOCORE_00000018,life history,"A history which includes all the processes during which resources are used by an organism to grow, survive, and reproduce over its lifetime.",ECOCORE_00000018,http://purl.obolibrary.org/obo/,obo,Ecocore Ontology
http://purl.obolibrary.org/obo/ECOCORE_00000146,parasite,"A symbiotroph that reduces the fitness, survival, or growth of its symbiont, often called a host ",ECOCORE_00000146,http://purl.obolibrary.org/obo/,obo,Ecocore Ontology
http://purl.obolibrary.org/obo/ECOCORE_00000022,symbiosis, A process during which two living entities engage in a close and long-term biological interaction. ,ECOCORE_00000022,http://purl.obolibrary.org/obo/,obo,Ecocore Ontology
http://purl.obolibrary.org/obo/ENVO_00001998,soil,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",ENVO_00001998,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000155,biomass,Environmental material derived from living organisms and composed primarily of one or more biomacromolecules.,ENVO_01000155,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000203,environmental condition,An environmental condition is a range of a determinate quality or combination of qualities that are present in an environmental system.,ENVO_01000203,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000230,arid,An environmental condition in which annual precipitation is less than half of annual potential evapotranspiration.,ENVO_01000230,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000267,atmosphere,An atmosphere is a layer of gases surrounding a material body of sufficient mass that is held in place by the gravity of the body.,ENVO_01000267,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000355,vegetation layer,A layer which is determined by a form of vegetation. Usually found in woodlands and forests.,ENVO_01000355,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000406,snow,Snow is an environmental material which is primarily composed of flakes of crystalline water ice.,ENVO_01000406,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000451,atmospheric carbon dioxide,Atmospheric carbon dioxide is an environmental material composed of carbon dioxide in its gaseous form present in an atmosphere.,ENVO_01000451,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000628,plant litter,"Leaf litter is dead plant material, such as leaves, bark, needles, and twigs, that has fallen to the ground.",ENVO_01000628,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000710,flood,"An unusual accumulation of water above the ground caused by high tide, heavy rain, melting snow or rapid runoff from paved areas.",ENVO_01000710,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000739,habitat,An environmental system which can sustain and allow the growth of an ecological population. A habitat's specificity to an ecological population differentiates it from other environment classes.,ENVO_01000739,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000786,fire,"A fire is a process whereby rapid and exothermic oxidation of a material through a combustion process releases heat, light, and other products.",ENVO_01000786,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000789,flame,"A portion of gas which is emitted by a fire or other exothermic reaction, is of increased temperature, and typically emits light in the visible range.",ENVO_01000789,http://purl.obolibrary.org/obo/,obo,Environment Ontology
http://purl.obolibrary.org/obo/ENVO_01000839,combustion process,"Combustion or burning is a high-temperature exothermic redox chemical reaction between a fuel and an oxidant that produces oxidized, often gaseous products, in a mixture termed as smoke.",ENVO_01000839,http://purl.obolibrary.org/obo/,obo,Environment Ontology
