traitID,trait,label,description_encoded,description,comments,inScheme,type,min,max,units,units_UCUM,units_uom,category,category2,category3,category4,created,modified,deprecated_trait_name,constraints,plant_structure_1,plant_structure_2,plant_structure_3,plant_structure_4,measurement_char_1,measurement_char_2,measurement_char_3,measurement_char_4,measurement_char_5,reviewers,reviewer01,reviewer02,reviewer03,reviewer04,reviewer05,reviewer06,reviewer07,reviewer08,reviewer09,reviewer10,references,ref1,ref2,ref3,ref4,ref5,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,keyword_7,keyword_8,keyword_9,keyword_10,keyword_11,keyword_12,keyword_13,keyword_14,keyword_15,keyword_16,keyword_17,keyword_18,keyword_19,keyword_20,exact_TOP_verbal,close_TOP_verbal,related_TOP,related_TOP2,exact_other1,close_other1,close_other2,related_other,exact_TRY,close_TRY,related_TRY,exact_LEDA,close_LEDA,related_LEDA,exact_GIFT,close_GIFT,related_GIFT,traitID_code,type_x,trait_category_encoded_x,plant_structure_x,keywords_x,measured_characteristic_x,exact_TOP_verb_x,exact_other1_x,close_TOP_verbal_x,close_other1_verbal_x,close_other2_verbal_x,traitID_x
0000634,bark_Mn_per_dry_mass,Bark manganese (Mn) content per unit bark dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of manganese [CHEBI:18291] in bark [PO:0004518] to bark dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.001,1,mg/g,mg/g,milligram per gram,stem mineral and ion content trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_18291,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP382,NA,NA,NA,NA,NA,NA,NA,Bark manganese (Mn) content per bark dry mass [TRY:2962] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0000634,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; stem mineral and ion content trait [AusTraits],bark [PO:0004518],manganese atom [CHEBI:18291]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", bark manganese content per bark dry mass [TOP:382],,,,,0000634
0000638,bark_N_per_dry_mass,Bark nitrogen (N) content per unit bark dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of nitrogen [CHEBI:25555] in bark [PO:0004518] to bark dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.1,100,mg/g,mg/g,milligram per gram,stem mineral and ion content trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_25555,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP386,NA,NA,NA,NA,NA,NA,NA,Bark nitrogen (N) content per bark dry mass [TRY:618] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0000638,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; stem mineral and ion content trait [AusTraits],bark [PO:0004518],nitrogen atom [CHEBI:25555]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", bark nitrogen content per bark dry mass [TOP:386],,,,,0000638
0000640,bark_Na_per_dry_mass,Bark sodium (Na) content per unit bark dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of sodium [CHEBI:26708] in bark [PO:0004518] to bark dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.01,100,mg/g,mg/g,milligram per gram,stem mineral and ion content trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_26708,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP384,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0000640,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; stem mineral and ion content trait [AusTraits],bark [PO:0004518],sodium atom [CHEBI:26708]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",bark sodium content per bark dry mass [TOP:384],,,,,0000640
0000644,bark_P_per_dry_mass,Bark phosphorus (P) content per unit bark dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of phosphorus [CHEBI:28659] in bark [PO:0004518] to bark dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.001,10,mg/g,mg/g,milligram per gram,stem mineral and ion content trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_28659,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP387,NA,NA,NA,NA,NA,NA,NA,Bark phosphorus (P) content per bark dry mass [TRY:619] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0000644,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; stem mineral and ion content trait [AusTraits],bark [PO:0004518],phosphorus atom [CHEBI:28659]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", bark phosphorus content per bark dry mass [TOP:387],,,,,0000644
0000646,bark_S_per_dry_mass,Bark sulphur (S) content per unit bark dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of sulfur [CHEBI:26833] in bark [PO:0004518] to bark dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.1,100,mg/g,mg/g,milligram per gram,stem mineral and ion content trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_26833,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP390,NA,NA,NA,NA,NA,NA,NA,Bark sulfur (S) content per bark dry mass [TRY:2963] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0000646,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; stem mineral and ion content trait [AusTraits],bark [PO:0004518],sulfur atom [CHEBI:26833]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", bark sulfur content per bark dry mass [TOP:390],,,,,0000646
0000652,bark_Zn_per_dry_mass,Bark zinc (Zn) content per unit bark dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of zinc [CHEBI:27363] in bark [PO:0004518] to bark dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.001,10,mg/g,mg/g,milligram per gram,stem mineral and ion content trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_27363,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP391,NA,NA,NA,NA,NA,NA,NA,Bark zinc (Zn) content per bark dry mass [TRY:2964] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0000652,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; stem mineral and ion content trait [AusTraits],bark [PO:0004518],zinc atom [CHEBI:27363]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", bark zinc content per bark dry mass [TOP:391],,,,,0000652
0000816,root_C_per_dry_mass,Root carbon (C) content per unit root dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of carbon [CHEBI:27594] in roots [PO:0009005] to root dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,50,750,mg/g,mg/g,milligram per gram,root mineral and ion content trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_27594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP713,NA,NA,NA,NA,NA,NA,NA,Root carbon (C) content per root dry mass [TRY:84] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0000816,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; root mineral and ion content trait [AusTraits],root [PO:0009005],carbon atom [CHEBI:27594],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", root carbon content per root dry mass [TOP:713],,,,,0000816
0000838,root_N_per_dry_mass,Root nitrogen (N) content per unit root dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of nitrogen [CHEBI:25555] in roots [PO:0009005] to root dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.1,100,mg/g,mg/g,milligram per gram,root mineral and ion content trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_25555,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP723,NA,NA,NA,TO_0003074,NA,NA,NA,Root nitrogen (N) content per root dry mass [TRY:80] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0000838,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; root mineral and ion content trait [AusTraits],root [PO:0009005],nitrogen atom [CHEBI:25555]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", root nitrogen content per root dry mass [TOP:723] , root nitrogen content [TO:0003074],,,,0000838
0000844,root_P_per_dry_mass,Root phosphorus (P) content per unit root dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of phosphorus [CHEBI:28659] in roots [PO:0009005] to root dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.01,100,mg/g,mg/g,milligram per gram,root mineral and ion content trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_28659,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0000844,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; root mineral and ion content trait [AusTraits],root [PO:0009005],phosphorus atom [CHEBI:28659]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0000844
0001038,flower_N_per_dry_mass,Flower nitrogen (N) content per unit flower dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of nitrogen [CHEBI:25555] in flowers [PO:0009046] to flower dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.5,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,,,PO_0025082,PO_0009046,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_25555,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001038,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; flower [PO:0009046],nitrogen atom [CHEBI:25555]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0001038
0001118,fruit_Ca_per_dry_mass,Fruit calcium (Ca) content per unit fruit dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of calcium [CHEBI:22984] in fruit [PO:0009001] to fruit dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.5,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,,,PO_0025082,PO_0009001,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_22984,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001118,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; fruit [PO:0009001],calcium atom [CHEBI:22984]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0001118
0001130,fruit_K_per_dry_mass,Fruit potassium (K) content per unit fruit dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of potassium [CHEBI:26216] in fruit [PO:0009001] to fruit dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.5,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,,,PO_0025082,PO_0009001,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_26216,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001130,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; fruit [PO:0009001],potassium atom [CHEBI:26216]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0001130
0001132,fruit_Mg_per_dry_mass,Fruit magnesium (Mg) content per unit fruit dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of magnesium [CHEBI:25107] in fruit [PO:0009001] to fruit dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.05,10,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,,,PO_0025082,PO_0009001,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_25107,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001132,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; fruit [PO:0009001],magnesium atom [CHEBI:25107]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0001132
0001138,fruit_N_per_dry_mass,Fruit nitrogen (N) content per unit fruit dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of nitrogen [CHEBI:25555] in fruit [PO:0009001] to fruit dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.5,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,,,PO_0025082,PO_0009001,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_25555,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001138,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; fruit [PO:0009001],nitrogen atom [CHEBI:25555]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0001138
0001144,fruit_P_per_dry_mass,Fruit phosphorus (P) content per unit fruit dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of phosphorus [CHEBI:28659] in fruit [PO:0009001] to fruit dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.01,10,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,,,PO_0025082,PO_0009001,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_28659,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001144,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; fruit [PO:0009001],phosphorus atom [CHEBI:28659]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0001144
0001146,fruit_S_per_dry_mass,Fruit sulphur (S) content per unit fruit dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of sulfur [CHEBI:26833] in fruit [PO:0009001] to fruit dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.05,10,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,,,PO_0025082,PO_0009001,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_26833,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001146,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; fruit [PO:0009001],sulfur atom [CHEBI:26833]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",,,,,,0001146
0001218,seed_Ca_per_seed_dry_mass,Seed calcium (Ca) content per unit seed dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of calcium [CHEBI:22984] in seeds [PO:0009010] to seed dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,1,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,seed_Ca_concentration,,PO_0025082,PO_0009010,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_22984,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP566,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001218,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; seed [PO:0009010],calcium atom [CHEBI:22984]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",seed calcium content per seed dry mass [TOP:566],,,,,0001218
0001230,seed_K_per_seed_dry_mass,Seed potassium (K) content per unit seed dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of potassium [CHEBI:26216] in seeds [PO:0009010] to seed dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,1,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,seed_K_concentration,,PO_0025082,PO_0009010,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_26216,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP579,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001230,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; seed [PO:0009010],potassium atom [CHEBI:26216]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",seed potassium content per seed dry mass [TOP:579],,,,,0001230
0001232,seed_Mg_per_seed_dry_mass,Seed magnesium (Mg) content per unit seed dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of magnesium [CHEBI:25107] in seeds [PO:0009010] to seed dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.1,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,seed_Mg_concentration,,PO_0025082,PO_0009010,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_25107,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP572,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001232,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; seed [PO:0009010],magnesium atom [CHEBI:25107]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",seed magnesium content per seed dry mass [TOP:572],,,,,0001232
0001238,seed_N_per_seed_dry_mass,Seed nitrgeon (N) content per unit seed dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of nitrogen [CHEBI:25555] in seeds [PO:0009010] to seed dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,10,1000,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,seed_N_concentration,,PO_0025082,PO_0009010,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_25555,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP577,NA,NA,NA,NA,NA,NA,NA,Seed nitrogen (N) content per dry mass (or diaspore) [TRY:2945] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0001238,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; seed [PO:0009010],nitrogen atom [CHEBI:25555]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", seed nitrogen content per seed dry mass [TOP:577],,,,,0001238
0001244,seed_P_per_seed_dry_mass,Seed phosphorus (P) content per unit seed dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of phosphorus [CHEBI:28659] in seeds [PO:0009010] to seed dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,1,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,seed_P_concentration,,PO_0025082,PO_0009010,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_28659,CHEBI_33937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP578,NA,NA,NA,NA,NA,NA,NA,Seed phosphorus (P) content per dry mass (or diaspore) [TRY:3000] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0001244,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; seed [PO:0009010],phosphorus atom [CHEBI:28659]; macronutrient [CHEBI:33937],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]", seed phosphorus content per seed dry mass [TOP:578],,,,,0001244
0001246,seed_S_per_seed_dry_mass,Seed sulphur (S) content per unit seed dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of sulfur [CHEBI:26833] in seeds [PO:0009010] to seed dry mass.,,,https://github.com/traitecoevo/APD,STATO_0000251,0.1,100,mg/g,mg/g,milligram per gram,reproductive shoot system mineral and ion content trait,,,,2021-07-14,,seed_S_concentration,,PO_0025082,PO_0009010,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_26833,CHEBI_27027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP581,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0001246,numeric,biochemical trait [TO:0000277]; mineral and ion content trait [TO:0000465]; reproductive shoot system mineral and ion content trait [Austraits],reproductive shoot system [PO:0025082]; seed [PO:0009010],sulfur atom [CHEBI:26833]; micronutrient [CHEBI:27027],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]",seed sulfur content per seed dry mass [TOP:581],,,,,0001246
